distancia_km,tiempo_min,velocidad_kmh,carga_kg,peso_vehiculo_kg,capacidad_kg,cilindraje_l,rendimiento_km_l,factor_trafico,factor_clima,hora_sin,hora_cos,tipo_via_codigo,detenciones_estimadas,pendiente_pct,consumo_base_l,consumo_real_l,fuente
4.04301,10.37317,23.38542,17.385,1400.0,500.0,5.373,12.3866,1.2228,1.0087,0.96593,0.25882,0,3,0.0,0.326402,0.458996,SIMULADO_CONTROLADO
2.25361,4.55201,29.70475,611.724,1400.0,1200.0,5.411,14.8036,1.1317,0.9873,-1.0,-0.0,3,4,2.8943,0.152234,0.223183,SIMULADO_CONTROLADO
3.24608,5.33716,36.49219,809.482,4200.0,1800.0,1.258,10.1759,1.0423,1.0883,-0.25882,0.96593,1,1,0.9075,0.318998,0.381768,SIMULADO_CONTROLADO
2.38759,6.21753,23.04056,125.882,2800.0,500.0,5.25,11.2806,1.3355,1.0767,-0.86603,-0.5,3,2,0.0,0.211654,0.350672,SIMULADO_CONTROLADO
1.2498,2.50612,29.92197,827.853,2200.0,7000.0,5.005,12.5161,1.216,1.0149,0.86603,-0.5,1,2,0.0,0.099855,0.135527,SIMULADO_CONTROLADO
0.66165,0.88972,44.61912,3090.976,2800.0,7000.0,4.305,13.6636,1.0,1.008,0.86603,0.5,1,1,4.2248,0.048424,0.057294,SIMULADO_CONTROLADO
0.29425,0.34249,51.54786,483.044,4200.0,1200.0,2.88,13.8415,1.129,0.9925,-0.25882,-0.96593,2,0,8.0504,0.021258,0.025604,SIMULADO_CONTROLADO
6.315,13.55221,27.95854,2074.96,900.0,4000.0,6.007,12.8902,1.0,1.022,0.5,-0.86603,0,8,0.8089,0.489906,0.613585,SIMULADO_CONTROLADO
0.39052,0.55375,42.31369,1111.849,1400.0,1800.0,5.113,13.9466,1.1657,1.0809,0.96593,0.25882,2,0,2.9531,0.028001,0.03929,SIMULADO_CONTROLADO
5.11108,7.50417,40.86593,2190.796,1400.0,2500.0,2.564,14.3329,1.1283,1.0369,0.86603,-0.5,2,9,3.1519,0.356598,0.564869,SIMULADO_CONTROLADO
2.16131,6.19113,20.94592,2587.423,900.0,7000.0,2.818,14.7109,1.0681,1.0929,-0.25882,0.96593,3,1,1.387,0.146919,0.198936,SIMULADO_CONTROLADO
2.44234,7.40438,19.79102,139.075,900.0,500.0,4.965,14.1935,1.4135,1.0026,0.86603,0.5,3,6,5.456,0.172075,0.311357,SIMULADO_CONTROLADO
2.32549,2.75263,50.68949,764.353,6500.0,800.0,6.064,5.8688,1.0,0.98,1.0,0.0,2,3,7.1136,0.396244,0.478676,SIMULADO_CONTROLADO
2.96438,5.3284,33.38013,88.041,9000.0,1200.0,3.8,6.2326,1.273,1.1522,0.86603,-0.5,1,3,1.2448,0.475625,0.817164,SIMULADO_CONTROLADO
1.01551,2.78081,21.91118,3036.29,1400.0,7000.0,5.86,13.504,1.5099,1.0447,-0.70711,0.70711,1,0,6.1422,0.075201,0.132717,SIMULADO_CONTROLADO
0.17425,0.34181,30.58739,570.764,6500.0,2500.0,3.225,8.0169,1.3324,1.07,0.86603,-0.5,1,0,1.3519,0.021735,0.035499,SIMULADO_CONTROLADO
1.22753,4.31779,17.05771,901.54,1400.0,1200.0,3.294,14.6664,1.155,0.9996,0.96593,-0.25882,3,4,0.4625,0.083696,0.14261,SIMULADO_CONTROLADO
2.7871,4.01137,41.68808,279.037,900.0,500.0,4.835,11.8499,1.0,0.98,0.96593,-0.25882,1,1,2.2074,0.235201,0.270804,SIMULADO_CONTROLADO
0.7535,1.6149,27.99568,375.601,1400.0,2500.0,1.468,15.0517,1.0,1.042,-0.5,0.86603,0,0,4.3249,0.050061,0.057296,SIMULADO_CONTROLADO
4.16106,7.42507,33.62444,438.81,9000.0,800.0,1.936,8.7393,1.0942,0.98,0.86603,-0.5,1,7,2.2811,0.476133,0.645414,SIMULADO_CONTROLADO
1.80525,4.17661,25.93376,541.643,2200.0,1200.0,5.061,12.2604,1.0501,1.023,0.86603,-0.5,0,3,4.0494,0.147242,0.198378,SIMULADO_CONTROLADO
0.68675,1.64984,24.97501,4895.118,6500.0,7000.0,2.483,8.2088,1.0449,1.081,0.86603,-0.5,0,0,2.9758,0.08366,0.124415,SIMULADO_CONTROLADO
2.23702,6.14982,21.82525,1522.152,2800.0,1800.0,2.128,11.5323,1.1078,1.0552,-0.86603,0.5,0,5,5.341,0.193979,0.292225,SIMULADO_CONTROLADO
2.7533,6.30744,26.191,316.199,2800.0,500.0,1.672,13.9162,1.1436,1.0465,-0.96593,-0.25882,3,9,3.6144,0.197848,0.35181,SIMULADO_CONTROLADO
2.89834,4.04429,42.99894,149.52,6500.0,500.0,2.392,10.5373,1.2376,1.1135,-0.5,-0.86603,2,1,5.7142,0.275054,0.447551,SIMULADO_CONTROLADO
4.04611,5.2557,46.1911,1040.468,9000.0,1200.0,2.527,6.7953,1.0,1.0519,0.96593,0.25882,2,2,0.6991,0.595426,0.740888,SIMULADO_CONTROLADO
0.47997,0.76846,37.47486,337.836,4200.0,500.0,3.008,10.8899,1.0508,0.98,0.5,0.86603,1,0,2.0727,0.044075,0.055432,SIMULADO_CONTROLADO
4.04997,4.66046,52.14038,861.667,6500.0,1800.0,6.173,5.405,1.1345,1.0283,0.5,0.86603,2,8,2.4968,0.749301,1.020472,SIMULADO_CONTROLADO
4.30841,10.98465,23.53329,746.997,1400.0,1200.0,4.616,13.6714,1.1287,1.1216,0.96593,-0.25882,0,6,0.7069,0.31514,0.491138,SIMULADO_CONTROLADO
0.66311,1.7159,23.18696,3106.404,9000.0,7000.0,4.875,4.9793,1.4538,1.0211,-1.0,-0.0,3,2,0.3851,0.133172,0.254492,SIMULADO_CONTROLADO
0.80178,1.13152,42.51544,608.555,1400.0,1200.0,1.904,13.9853,1.1972,1.1189,-1.0,-0.0,2,1,3.3024,0.057331,0.086607,SIMULADO_CONTROLADO
3.36278,7.46907,27.01363,250.015,1400.0,800.0,2.221,16.5402,1.0,1.0811,-1.0,-0.0,3,10,3.897,0.20331,0.301556,SIMULADO_CONTROLADO
1.43765,3.01623,28.59825,856.246,6500.0,2500.0,5.963,5.6547,1.2269,1.0166,-0.86603,-0.5,0,0,2.7365,0.254238,0.361454,SIMULADO_CONTROLADO
4.74767,8.03026,35.47334,684.661,2800.0,2500.0,4.562,10.1459,1.2473,0.9864,0.0,-1.0,1,2,4.7239,0.467942,0.682077,SIMULADO_CONTROLADO
5.65681,7.93967,42.74851,260.627,1400.0,500.0,5.491,13.4066,1.14,1.0503,0.86603,-0.5,2,12,0.183,0.421943,0.622378,SIMULADO_CONTROLADO
0.68597,1.07659,38.23013,249.892,900.0,500.0,3.095,14.2451,1.0,1.0922,-0.96593,-0.25882,1,0,1.6788,0.048155,0.06169,SIMULADO_CONTROLADO
0.99744,1.76951,33.82087,285.675,1400.0,800.0,4.259,13.0608,1.4413,0.98,0.86603,0.5,1,2,0.0223,0.076369,0.116076,SIMULADO_CONTROLADO
2.15053,4.81794,26.78155,2040.026,6500.0,4000.0,3.862,9.0894,1.0,1.0404,0.25882,0.96593,0,2,2.7927,0.236597,0.3205,SIMULADO_CONTROLADO
0.16694,0.2701,37.08531,704.07,900.0,800.0,2.289,15.3772,1.2657,0.98,-0.96593,0.25882,1,0,3.5245,0.010857,0.017417,SIMULADO_CONTROLADO
0.30541,0.78155,23.44648,3443.461,9000.0,7000.0,5.571,4.3246,1.192,1.0197,0.25882,-0.96593,0,0,5.3179,0.070622,0.105764,SIMULADO_CONTROLADO
0.89634,1.5817,34.00179,1175.525,6500.0,1800.0,2.969,8.454,1.2561,0.98,-0.5,-0.86603,1,0,0.0278,0.106027,0.158286,SIMULADO_CONTROLADO
6.97723,12.75002,32.83398,5993.765,1400.0,7000.0,3.675,14.0059,1.4331,1.0603,-0.5,0.86603,2,10,3.2821,0.498162,0.967632,SIMULADO_CONTROLADO
2.40472,3.4707,41.57178,666.392,6500.0,800.0,1.905,9.8433,1.2499,1.004,-0.86603,-0.5,2,5,5.5158,0.2443,0.376787,SIMULADO_CONTROLADO
1.14832,1.43927,47.87118,977.334,2800.0,1200.0,4.583,12.7174,1.0706,1.0871,-1.0,-0.0,2,1,0.3965,0.090295,0.128587,SIMULADO_CONTROLADO
0.79565,1.47721,32.31698,193.797,2200.0,500.0,5.393,11.6733,1.337,1.0107,0.25882,-0.96593,1,1,0.0,0.068159,0.094879,SIMULADO_CONTROLADO
0.65549,1.64013,23.97943,2154.808,2800.0,4000.0,3.375,13.0977,1.059,1.0066,0.96593,-0.25882,3,1,0.0,0.050046,0.068215,SIMULADO_CONTROLADO
1.22255,2.70255,27.1421,1560.906,900.0,2500.0,6.384,14.3676,1.1862,0.98,0.86603,-0.5,0,2,3.8114,0.085091,0.129188,SIMULADO_CONTROLADO
1.1628,1.74255,40.03791,153.916,9000.0,500.0,2.565,6.9019,1.0,1.0526,-0.70711,0.70711,1,2,0.9765,0.168476,0.206904,SIMULADO_CONTROLADO
1.65604,3.78104,26.27908,1116.62,6500.0,4000.0,5.827,7.7543,1.0,1.0571,0.70711,-0.70711,0,2,3.5039,0.213564,0.272211,SIMULADO_CONTROLADO
2.84956,4.66084,36.68299,1236.404,1400.0,7000.0,5.022,13.0572,1.1682,1.0773,-0.5,0.86603,1,3,2.0461,0.218236,0.290055,SIMULADO_CONTROLADO
1.86584,6.82955,16.39204,1729.176,900.0,2500.0,6.114,12.6076,1.2189,1.0645,0.0,1.0,3,4,6.2819,0.147993,0.257613,SIMULADO_CONTROLADO
3.50519,4.54102,46.31369,1808.971,2200.0,4000.0,5.125,11.368,1.0,1.0531,0.96593,-0.25882,1,8,4.1545,0.308339,0.430045,SIMULADO_CONTROLADO
1.5615,4.75336,19.71026,626.199,2800.0,800.0,3.823,12.122,1.2396,1.0618,-0.5,0.86603,3,5,0.812,0.128815,0.222164,SIMULADO_CONTROLADO
5.94782,9.03099,39.5161,989.852,6500.0,1800.0,3.391,9.5148,1.0289,1.0664,-0.25882,-0.96593,1,9,1.8656,0.625111,0.833402,SIMULADO_CONTROLADO
3.44544,4.90464,42.14912,843.189,6500.0,4000.0,5.596,6.9149,1.3648,1.0758,0.86603,-0.5,2,3,4.1545,0.498263,0.889637,SIMULADO_CONTROLADO
2.35583,3.74449,37.74885,2350.122,900.0,2500.0,5.654,13.4653,1.1037,0.98,0.86603,0.5,1,5,0.2559,0.174957,0.235471,SIMULADO_CONTROLADO
2.85658,4.84607,35.36779,2126.264,1400.0,2500.0,4.321,13.4257,1.0,1.0142,0.25882,-0.96593,1,2,4.9825,0.212769,0.271346,SIMULADO_CONTROLADO
1.25134,4.39502,17.083,3263.957,4200.0,4000.0,4.921,12.7188,1.1721,0.98,-0.5,0.86603,3,1,1.9745,0.098385,0.15185,SIMULADO_CONTROLADO
1.63437,3.39313,28.90021,2188.154,2200.0,2500.0,3.653,14.0234,1.0134,1.0499,0.86603,-0.5,3,3,4.1987,0.116546,0.17554,SIMULADO_CONTROLADO
1.5837,3.05054,31.14921,99.477,9000.0,500.0,2.357,7.7871,1.363,1.1083,0.25882,-0.96593,1,2,2.0882,0.203376,0.338051,SIMULADO_CONTROLADO
1.03133,4.17435,14.82388,621.329,4200.0,800.0,1.465,13.2449,1.1601,1.0753,0.86603,-0.5,3,0,1.3999,0.077867,0.130887,SIMULADO_CONTROLADO
0.54618,0.85365,38.38901,3160.778,2200.0,4000.0,4.665,12.0461,1.1357,1.0077,-0.86603,0.5,1,0,1.0563,0.045341,0.063924,SIMULADO_CONTROLADO
2.96934,4.28286,41.59856,385.958,4200.0,800.0,4.747,12.316,1.2547,1.0577,-0.86603,-0.5,2,5,6.138,0.241096,0.405326,SIMULADO_CONTROLADO
3.89881,10.87939,21.502,1693.16,2800.0,2500.0,4.726,12.2644,1.0,1.0507,-0.5,-0.86603,3,10,1.8803,0.317898,0.426077,SIMULADO_CONTROLADO
2.67084,4.28243,37.42051,528.195,2800.0,1800.0,4.181,12.2651,1.0,1.0455,-0.86603,-0.5,1,1,8.9693,0.21776,0.28224,SIMULADO_CONTROLADO
1.86151,2.28475,48.88536,1746.107,6500.0,2500.0,3.015,7.6857,1.2253,0.98,0.70711,-0.70711,2,1,2.8189,0.242205,0.359692,SIMULADO_CONTROLADO
7.76483,13.64725,34.13801,754.364,2800.0,800.0,2.483,12.6008,1.0,1.0942,-0.96593,0.25882,1,14,0.7133,0.616217,0.939423,SIMULADO_CONTROLADO
1.13562,2.55675,26.64987,464.788,4200.0,1200.0,1.548,9.9842,1.0,0.982,-0.5,-0.86603,0,0,0.0,0.113742,0.134932,SIMULADO_CONTROLADO
2.41609,6.12533,23.66657,576.907,2200.0,2500.0,1.984,13.6092,1.2939,1.0185,0.25882,0.96593,0,1,5.0888,0.177534,0.265196,SIMULADO_CONTROLADO
4.29212,6.4261,40.07523,231.99,4200.0,800.0,4.53,10.0699,1.244,1.0782,0.86603,-0.5,1,10,2.0932,0.426231,0.701651,SIMULADO_CONTROLADO
0.72542,1.59928,27.21543,681.339,2800.0,1200.0,5.271,11.3501,1.0,1.0182,-0.86603,0.5,3,1,4.2276,0.063913,0.080542,SIMULADO_CONTROLADO
3.13431,7.55476,24.89276,3135.45,4200.0,7000.0,6.01,8.4322,1.0609,1.0386,1.0,0.0,0,3,7.3768,0.371709,0.513252,SIMULADO_CONTROLADO
6.20979,7.8472,47.4803,430.776,2200.0,800.0,1.645,14.9042,1.0154,1.0404,-0.5,0.86603,1,9,3.9046,0.416647,0.545521,SIMULADO_CONTROLADO
1.98425,3.64499,32.66258,632.891,900.0,2500.0,5.514,14.3296,1.4442,1.038,-0.96593,0.25882,2,3,3.2083,0.138472,0.230485,SIMULADO_CONTROLADO
2.25707,5.63083,24.05053,677.559,1400.0,800.0,4.366,15.6629,1.305,1.0402,-0.25882,0.96593,0,3,5.0752,0.144103,0.266086,SIMULADO_CONTROLADO
1.14155,1.30995,52.28679,1157.303,2200.0,2500.0,2.797,15.5351,1.0927,1.0446,-0.96593,0.25882,2,1,4.1886,0.073482,0.096753,SIMULADO_CONTROLADO
2.83294,5.66271,30.01674,314.887,2200.0,500.0,5.047,12.7164,1.2522,1.0384,0.70711,0.70711,1,5,0.0,0.222778,0.34671,SIMULADO_CONTROLADO
1.00882,2.17806,27.79037,252.74,2200.0,2500.0,6.444,13.1285,1.0,0.9947,0.86603,0.5,3,1,5.2986,0.076842,0.089274,SIMULADO_CONTROLADO
1.89381,2.26319,50.2071,707.296,2800.0,1800.0,3.211,13.0687,1.0524,0.98,0.25882,-0.96593,2,2,2.4035,0.144912,0.171875,SIMULADO_CONTROLADO
0.47661,0.57749,49.51835,1682.431,1400.0,2500.0,4.525,13.0507,1.1768,1.0799,0.86603,-0.5,2,0,5.7368,0.03652,0.055642,SIMULADO_CONTROLADO
0.08,0.2826,16.98521,180.557,2200.0,500.0,2.582,13.3042,1.2324,1.082,-0.5,0.86603,0,0,3.5648,0.006013,0.009455,SIMULADO_CONTROLADO
1.34702,2.12463,38.04015,732.788,1400.0,1800.0,2.287,15.3377,1.1444,1.0502,-0.86603,0.5,1,2,5.0023,0.087824,0.132253,SIMULADO_CONTROLADO
1.32879,4.15454,19.19043,345.407,4200.0,1800.0,1.99,16.8098,1.1997,1.0498,-1.0,-0.0,3,4,2.0283,0.079048,0.118743,SIMULADO_CONTROLADO
1.44597,2.87426,30.18443,508.732,2800.0,800.0,1.37,14.9836,1.1725,0.9938,-0.5,0.86603,0,1,0.0,0.096504,0.129474,SIMULADO_CONTROLADO
3.37245,9.25086,21.87328,448.46,4200.0,1200.0,5.036,10.8294,1.1338,0.98,0.25882,0.96593,3,8,3.6838,0.311416,0.474804,SIMULADO_CONTROLADO
3.97518,5.57975,42.74577,444.394,2800.0,2500.0,1.974,13.8924,1.1126,1.0238,-0.86603,-0.5,1,7,4.5514,0.28614,0.371274,SIMULADO_CONTROLADO
2.49198,2.85308,52.40609,874.44,9000.0,1800.0,4.784,6.4169,1.0918,0.98,-0.86603,0.5,2,2,1.3304,0.388344,0.481341,SIMULADO_CONTROLADO
3.20668,4.23474,45.43395,1839.995,2800.0,2500.0,5.809,11.4776,1.1971,1.0433,-0.25882,0.96593,2,7,2.0731,0.279385,0.414819,SIMULADO_CONTROLADO
1.0351,1.65988,37.41596,3276.419,4200.0,7000.0,5.687,11.1486,1.2257,1.0937,-0.86603,0.5,1,1,0.0,0.092846,0.14884,SIMULADO_CONTROLADO
0.82122,1.28252,38.4189,535.494,2800.0,1200.0,2.785,12.7604,1.1917,1.0073,-0.96593,0.25882,1,1,2.1739,0.064357,0.087499,SIMULADO_CONTROLADO
2.8748,3.03208,56.88764,4052.772,6500.0,7000.0,1.859,8.4495,1.0,1.0099,-1.0,-0.0,2,5,0.0,0.340234,0.439298,SIMULADO_CONTROLADO
0.71598,2.0628,20.82565,2641.722,2800.0,7000.0,3.548,13.1813,1.0002,0.9897,0.70711,0.70711,0,1,3.5862,0.054318,0.059727,SIMULADO_CONTROLADO
0.63942,0.93548,41.01097,1366.502,900.0,2500.0,2.161,15.866,1.2238,1.037,0.70711,-0.70711,2,0,3.2033,0.040301,0.057042,SIMULADO_CONTROLADO
10.49591,23.29439,27.03459,587.741,6500.0,800.0,3.18,8.8942,1.3955,1.0335,-0.70711,0.70711,0,12,2.5319,1.180082,2.206514,SIMULADO_CONTROLADO
2.08449,3.01999,41.41376,791.424,6500.0,1200.0,4.215,8.9752,1.1844,0.9891,-0.70711,-0.70711,2,3,5.2776,0.23225,0.330309,SIMULADO_CONTROLADO
1.32951,1.48278,53.79795,201.864,2200.0,500.0,4.615,13.8763,1.0941,1.0761,1.0,0.0,2,1,3.006,0.095811,0.120903,SIMULADO_CONTROLADO
1.20404,2.58826,27.91164,1269.059,2800.0,2500.0,2.357,13.0771,1.1959,1.1566,-0.96593,-0.25882,0,1,2.9063,0.092072,0.155866,SIMULADO_CONTROLADO
0.49153,1.33466,22.09699,319.999,900.0,800.0,2.405,14.4815,1.0,1.0885,0.0,1.0,3,1,3.1754,0.033942,0.043146,SIMULADO_CONTROLADO
2.4532,6.48744,22.68875,3646.428,9000.0,7000.0,5.79,4.5435,1.3694,1.03,0.70711,-0.70711,1,1,1.2761,0.539937,0.924728,SIMULADO_CONTROLADO
1.55845,4.99094,18.73531,431.623,6500.0,2500.0,6.208,7.4019,1.1899,1.0295,-1.0,-0.0,3,4,4.5819,0.210547,0.324165,SIMULADO_CONTROLADO
3.89731,6.35342,36.80515,526.535,9000.0,1800.0,4.605,7.7696,1.0529,1.0119,-1.0,-0.0,0,1,0.5756,0.501608,0.664169,SIMULADO_CONTROLADO
2.93995,7.66344,23.01796,308.624,4200.0,800.0,4.151,10.6939,1.1333,1.011,0.0,-1.0,0,5,3.3878,0.274917,0.372613,SIMULADO_CONTROLADO
1.51539,2.53492,35.86825,405.013,1400.0,500.0,4.688,13.9218,1.0757,1.0781,1.0,0.0,1,1,5.0592,0.10885,0.14129,SIMULADO_CONTROLADO
0.23436,0.78514,17.9096,873.35,2200.0,2500.0,1.882,13.5639,1.3699,1.0801,0.25882,-0.96593,0,0,0.3444,0.017278,0.028626,SIMULADO_CONTROLADO
2.08881,2.97657,42.10502,3222.365,9000.0,4000.0,5.954,4.8283,1.1276,0.9824,0.86603,0.5,1,1,0.0,0.432619,0.606454,SIMULADO_CONTROLADO
1.94707,2.57053,45.44738,502.067,900.0,800.0,2.306,14.0073,1.1849,1.0515,-0.5,0.86603,2,2,0.3073,0.139003,0.191952,SIMULADO_CONTROLADO
0.17426,0.48716,21.46194,122.539,4200.0,500.0,4.749,10.7831,1.2518,1.085,-0.86603,0.5,0,0,6.3158,0.01616,0.024625,SIMULADO_CONTROLADO
2.6996,2.77055,58.46349,588.134,900.0,1200.0,2.376,14.4101,1.0415,1.0192,-0.96593,-0.25882,2,3,1.2205,0.187341,0.238408,SIMULADO_CONTROLADO
0.69226,1.51,27.50703,2497.304,6500.0,4000.0,4.941,9.8051,1.191,1.0255,0.86603,-0.5,0,0,0.0,0.070602,0.104464,SIMULADO_CONTROLADO
4.03883,11.40823,21.24165,1411.29,4200.0,2500.0,5.193,10.3341,1.2039,1.0663,0.70711,0.70711,0,9,3.2693,0.390827,0.633571,SIMULADO_CONTROLADO
1.85599,2.22249,50.10566,196.222,2800.0,500.0,5.128,11.8392,1.0,1.0676,0.25882,0.96593,2,1,0.0,0.156767,0.179316,SIMULADO_CONTROLADO
1.17487,2.76891,25.45853,188.118,4200.0,500.0,3.472,11.0213,1.2004,1.0543,0.70711,-0.70711,3,2,0.4954,0.1066,0.17743,SIMULADO_CONTROLADO
2.31774,5.32946,26.0935,229.628,2200.0,500.0,4.417,13.2575,1.1527,1.0464,-0.96593,0.25882,0,3,5.4696,0.174824,0.276522,SIMULADO_CONTROLADO
2.21133,4.51707,29.37301,357.574,4200.0,4000.0,4.369,12.6229,1.1808,1.0525,0.86603,-0.5,1,4,0.4937,0.175184,0.249449,SIMULADO_CONTROLADO
2.15015,9.01287,14.31386,905.839,6500.0,4000.0,5.018,6.9943,1.1657,1.0225,-0.96593,0.25882,3,3,1.9523,0.307414,0.482419,SIMULADO_CONTROLADO
3.67514,13.49192,16.34374,946.605,2800.0,1200.0,3.845,12.8033,1.2015,0.9847,0.86603,0.5,3,6,3.1176,0.287047,0.437346,SIMULADO_CONTROLADO
2.42455,4.14784,35.0719,1033.812,900.0,2500.0,3.889,12.4676,1.374,0.98,-0.96593,0.25882,2,4,3.1188,0.194468,0.325642,SIMULADO_CONTROLADO
1.08545,1.92594,33.81569,322.51,9000.0,500.0,4.827,7.2955,1.0,1.0618,0.25882,0.96593,1,1,1.3817,0.148783,0.171409,SIMULADO_CONTROLADO
1.59726,2.85206,33.60223,1058.829,2800.0,1800.0,2.102,13.1244,1.1053,1.0399,0.86603,-0.5,1,3,3.6474,0.121701,0.185392,SIMULADO_CONTROLADO
5.04987,7.62341,39.74499,89.068,2800.0,800.0,4.658,10.3099,1.2667,1.0555,0.70711,0.70711,2,2,5.5371,0.489806,0.682499,SIMULADO_CONTROLADO
1.00082,1.40916,42.61355,1632.084,900.0,4000.0,1.986,13.6755,1.2369,0.9977,-0.5,-0.86603,2,0,0.2705,0.073183,0.097242,SIMULADO_CONTROLADO
2.66792,3.9214,40.82096,1257.413,900.0,1800.0,5.042,14.8079,1.2335,1.0396,0.86603,0.5,1,4,1.4827,0.180168,0.289963,SIMULADO_CONTROLADO
3.76987,12.79664,17.67592,408.091,1400.0,4000.0,3.261,12.1349,1.6006,1.0385,0.0,1.0,0,2,2.2792,0.310664,0.577082,SIMULADO_CONTROLADO
2.85798,7.40023,23.17212,426.412,9000.0,1800.0,5.65,5.7915,1.2583,1.0926,0.96593,-0.25882,0,3,3.9697,0.493476,0.874436,SIMULADO_CONTROLADO
2.09871,6.08896,20.68052,1229.158,6500.0,1800.0,1.669,9.2349,1.341,1.0733,0.0,1.0,3,1,2.5695,0.227259,0.438894,SIMULADO_CONTROLADO
2.35208,3.82877,36.85898,2385.517,2200.0,7000.0,3.641,12.9279,1.1109,1.0017,0.70711,-0.70711,1,3,2.233,0.181938,0.227935,SIMULADO_CONTROLADO
2.98919,4.118,43.55304,4405.371,6500.0,7000.0,2.086,8.7526,1.0011,1.0577,1.0,0.0,1,6,0.0,0.341522,0.41883,SIMULADO_CONTROLADO
0.99014,1.52446,38.97021,446.765,2200.0,1800.0,5.805,11.0443,1.1097,1.0014,-0.5,0.86603,1,2,0.1206,0.089652,0.108521,SIMULADO_CONTROLADO
1.95691,5.83718,20.11492,231.941,9000.0,1200.0,1.864,6.5764,1.2739,0.98,0.0,-1.0,3,3,2.9046,0.297567,0.454154,SIMULADO_CONTROLADO
7.73568,13.0546,35.55381,2054.6,2200.0,2500.0,3.772,13.7892,1.2251,1.1127,0.5,-0.86603,0,3,1.4209,0.560997,0.94826,SIMULADO_CONTROLADO
2.72813,5.81611,28.14389,649.145,6500.0,800.0,1.758,9.3579,1.2245,1.0181,-0.5,-0.86603,0,6,1.7816,0.291533,0.497028,SIMULADO_CONTROLADO
2.1557,3.92146,32.98307,464.979,2800.0,1200.0,5.428,12.2629,1.1257,1.0818,0.70711,0.70711,1,3,2.3701,0.17579,0.254108,SIMULADO_CONTROLADO
1.46965,2.22359,39.65606,1738.686,4200.0,4000.0,2.695,11.2966,1.1002,1.0052,0.70711,0.70711,1,2,7.4175,0.130096,0.167894,SIMULADO_CONTROLADO
1.00018,1.32029,45.453,3540.169,1400.0,7000.0,4.349,14.3767,1.1312,0.9987,0.70711,0.70711,2,2,1.4553,0.06957,0.088302,SIMULADO_CONTROLADO
2.41097,4.16851,34.70253,591.961,9000.0,1200.0,2.102,7.5521,1.2759,1.0104,-0.86603,0.5,1,2,5.4126,0.319243,0.480041,SIMULADO_CONTROLADO
2.53619,5.64773,26.9438,982.99,2200.0,1200.0,3.064,12.7726,1.2945,1.0464,-0.96593,-0.25882,1,3,5.2591,0.198565,0.337268,SIMULADO_CONTROLADO
1.85646,5.41534,20.56888,2015.277,2800.0,7000.0,1.803,12.2444,1.0,1.0429,-0.25882,0.96593,3,6,4.1879,0.151617,0.189713,SIMULADO_CONTROLADO
9.79423,23.71769,24.77703,583.026,4200.0,800.0,4.119,12.0931,1.282,1.0574,-0.96593,0.25882,0,13,0.7204,0.809906,1.51934,SIMULADO_CONTROLADO
1.07962,1.1551,56.0797,243.085,4200.0,500.0,1.218,11.2757,1.0559,1.0127,0.5,0.86603,2,2,2.7881,0.095748,0.113515,SIMULADO_CONTROLADO
0.86623,1.11665,46.544,176.104,2800.0,500.0,6.463,11.8925,1.235,1.0368,0.70711,0.70711,2,1,1.68,0.072838,0.102359,SIMULADO_CONTROLADO
1.48695,2.19703,40.60813,364.454,9000.0,500.0,3.406,6.5045,1.1293,0.9971,-0.96593,0.25882,1,1,6.7303,0.228604,0.350466,SIMULADO_CONTROLADO
1.90322,5.94163,19.21916,3386.154,9000.0,7000.0,4.536,5.4031,1.4105,1.1011,-0.25882,-0.96593,3,6,3.3624,0.352246,0.75304,SIMULADO_CONTROLADO
0.95412,1.46365,39.11254,188.099,6500.0,500.0,2.72,9.7914,1.0931,0.98,-0.5,-0.86603,1,1,2.0523,0.097445,0.122222,SIMULADO_CONTROLADO
2.36799,7.47049,19.01877,840.869,1400.0,1200.0,2.542,16.0975,1.1886,0.998,0.96593,0.25882,3,8,6.2483,0.147103,0.229198,SIMULADO_CONTROLADO
2.56065,4.19053,36.66344,1308.691,6500.0,2500.0,5.685,8.6926,1.2571,1.0159,0.0,-1.0,1,2,1.7597,0.294579,0.459219,SIMULADO_CONTROLADO
3.24385,3.355,58.01228,1704.46,2800.0,2500.0,5.218,12.0069,1.0202,1.1425,-0.70711,0.70711,2,2,3.6584,0.270166,0.358352,SIMULADO_CONTROLADO
1.29595,1.63209,47.64264,2544.741,2800.0,4000.0,4.609,14.0715,1.1483,1.0695,0.25882,-0.96593,2,2,3.9751,0.092098,0.133935,SIMULADO_CONTROLADO
4.76879,13.06116,21.90674,4925.808,9000.0,7000.0,5.187,4.2,1.1173,0.9966,-0.86603,-0.5,3,17,3.2295,1.135426,1.815891,SIMULADO_CONTROLADO
3.09128,4.09132,45.33426,582.849,2800.0,1200.0,2.129,11.9072,1.0778,1.072,-0.96593,-0.25882,1,5,2.2765,0.259614,0.388866,SIMULADO_CONTROLADO
1.06033,1.65406,38.463,783.246,6500.0,800.0,6.151,7.1748,1.0896,1.0582,-0.5,0.86603,1,1,4.2588,0.147785,0.226938,SIMULADO_CONTROLADO
0.95027,2.5089,22.72557,165.357,4200.0,500.0,3.61,12.8786,1.3379,1.0473,0.96593,0.25882,0,2,1.1771,0.073787,0.116431,SIMULADO_CONTROLADO
